Transaction Id,Item-1,item-2,Item-3,Item-4,Item-5,Item-6,Item-7,Item-8,Item-9,Item-10,Item-11,Item-12
1726302,hygiene articles,,,,pip fruit,berries,other vegetables,whole milk,hard cheese,frozen vegetables,pastry,oil
7851222,frankfurter,sausage,beef,citrus fruit,,,,,,,,
4868477,shopping bags,,,,,,,,,,,
5055265,beef,margarine,,,,,,,,,,
5582258,canned beer,,,,margarine,specialty fat,napkins,,,,,
7742470,frankfurter,pork,dessert,UHT-milk,whole milk,,,,,,,
6542020,frankfurter,beef,berries,other vegetables,,,,,,,,
2379782,whole milk,specialty bar,,,soap,,,,,,,
2355870,beef,other vegetables,rolls/buns,pastry,,,,,,,,
4407096,canned beer,,,,,,,,,,,
2109371,canned beer,,,,,,,,,,,
4871872,whole milk,pastry,cocoa drinks,newspapers,,,,,,,,
3270143,whole milk,instant coffee,bottled beer,,seasonal products,,,,,,,
2148885,ham,whipped/sour cream,frozen vegetables,rolls/buns,,,,,,,,
2769874,brandy,,,,bottled water,,,,,,,
4410805,frankfurter,grapes,yogurt,coffee,frozen meals,,,,,,,
6523630,root vegetables,other vegetables,whole milk,butter milk,,,,,,,,
7098161,hygiene articles,,,,rolls/buns,bottled water,salty snack,chewing gum,,,,
4030438,hamburger meat,packaged fruit/vegetables,whole milk,whipped/sour cream,,,,,,,,
2492385,sausage,red/blush wine,newspapers,,flour,sugar,pudding powder,bottled water,soda,canned beer,,
1777323,meat,whole milk,curd,sliced cheese,pastry,waffles,specialty bar,,,,,
3065445,tropical fruit,whole milk,beverages,processed cheese,frozen dessert,coffee,bottled beer,,,,,
8589307,root vegetables,onions,other vegetables,whole milk,,,,,,,,
1743966,pip fruit,coffee,,,,,,,,,,
1400435,yogurt,,,,,,,,,,,
5567763,root vegetables,whole milk,curd,yogurt,,,,,,,,
1528362,canned beer,,,,,,,,,,,
9015728,pork,other vegetables,whole milk,cereals,,,,,,,,
6377937,root vegetables,yogurt,brown bread,shopping bags,soups,bottled water,,,,,,
9877277,sausage,packaged fruit/vegetables,UHT-milk,pastry,,,,,,,,
3846173,chocolate,,,,cream cheese ,canned fish,,,,,,
9162711,citrus fruit,whole milk,soft cheese,sliced cheese,,,,,,,,
9305549,chicken,pastry,,,,,,,,,,
1086913,whole milk,bottled water,bottled beer,,,,,,,,,
7793386,packaged fruit/vegetables,,,,,,,,,,,
7210076,whole milk,dessert,,,,,,,,,,
9473591,beef,sugar,canned beer,,,,,,,,,
5893161,ham,tropical fruit,,,,,,,,,,
8470309,newspapers,,,,brown bread,ketchup,soda,hygiene articles,,,,
1797915,frankfurter,processed cheese,domestic eggs,white bread,,,,,,,,
5478558,whole milk,semi-finished bread,coffee,canned beer,yogurt,,,,,,,
8973092,sausage,pip fruit,whole milk,curd,brandy,chocolate,shopping bags,,,,,
3906902,domestic eggs,rolls/buns,coffee,canned beer,,,,,,,,
3891122,dishes,,,,UHT-milk,frozen fish,rolls/buns,margarine,sugar,salty snack,newspapers,
2118663,pork,beef,onions,yogurt,cake bar,,,,,,,
6235653,tropical fruit,whole milk,cream cheese ,oil,,,,,,,,
4163809,yogurt,syrup,chewing gum,newspapers,flour,chocolate marshmallow,newspapers,,,,,
2355543,hamburger meat,root vegetables,whole milk,whipped/sour cream,,,,,,,,
1288551,canned beer,,,,,,,,,,,
7952315,pet care,soda,chocolate,candy,,,,,,,,
6317478,beef,berries,yogurt,whipped/sour cream,napkins,,,,,,,
2449404,chicken,root vegetables,yogurt,cream cheese ,,,,,,,,
5380711,yogurt,frozen vegetables,shopping bags,,,,,,,,,
3611528,sugar,,,,,,,,,,,
3150615,newspapers,,,,,,,,,,,
2303844,hard cheese,frozen meals,,,,,,,,,,
4439717,beef,root vegetables,bottled water,,,,,,,,,
7124873,beverages,domestic eggs,misc. beverages,,cat food,waffles,chocolate,hygiene articles,newspapers,shopping bags,,
4738611,beef,whole milk,rolls/buns,pastry,,,,,,,,
3878650,rolls/buns,,,,flower (seeds),shopping bags,,,,,,
3353292,whole milk,yogurt,baking powder,detergent,,,,,,,,
5244553,chicken,,,,domestic eggs,white bread,semi-finished bread,honey,,,,
3032032,sausage,hamburger meat,root vegetables,whole milk,,,,,,,,
1176510,citrus fruit,grapes,,,,,,,,,,
3073630,red/blush wine,sparkling wine,,,,,,,,,,
8318103,whole milk,,,,,,,,,,,
7287014,pip fruit,other vegetables,canned beer,,newspapers,,,,,,,
5099214,turkey,tropical fruit,root vegetables,whole milk,long life bakery product,,,,,,,
7828592,frankfurter,margarine,bottled water,red/blush wine,,,,,,,,
6074128,canned beer,,,,,,,,,,,
9114126,pastry,soda,chocolate,,,,,,,,,
2216520,bottled water,brandy,whisky,,hygiene articles,newspapers,shopping bags,,,,,
3115766,whole milk,hard cheese,brown bread,bottled beer,,,,,,,,
3156969,citrus fruit,yogurt,newspapers,,soda,fruit/vegetable juice,shopping bags,,,,,
6843746,whole milk,dessert,yogurt,canned fish,specialty chocolate,shopping bags,,,,,,
9176703,bottled beer,brandy,whisky,chocolate,specialty bar,seasonal products,shopping bags,,,,,
8884222,liquor,salty snack,chocolate,specialty chocolate,chocolate,candy,shopping bags,,,,,
8290441,curd,coffee,soda,bottled beer,fruit/vegetable juice,,,,,,,
5099745,other vegetables,whole milk,domestic eggs,margarine,,,,,,,,
9492319,nuts/prunes,soda,chocolate,,specialty chocolate,shopping bags,,,,,,
2248415,other vegetables,ice cream,oil,liqueur,,,,,,,,
8656528,UHT-milk,bottled water,fruit/vegetable juice,canned beer,misc. beverages,dental care,hygiene articles,shopping bags,,,,
3005931,pork,frozen fish,domestic eggs,sugar,,,,,,,,
4522447,sausage,soft cheese,rolls/buns,canned beer,,,,,,,,
6172744,beverages,,,,,,,,,,,
6583027,pastry,soda,specialty bar,,rolls/buns,long life bakery product,napkins,,,,,
7958513,root vegetables,whole milk,yogurt,domestic eggs,,,,,,,,
7501664,root vegetables,spices,kitchen towels,,canned fruit,soda,chocolate,newspapers,,,,
3068699,beef,root vegetables,other vegetables,white bread,,,,,,,,
7009541,bathroom cleaner,,,,brown bread,pastry,pickled vegetables,canned fish,cling film/bags,,,
4898501,yogurt,UHT-milk,cream cheese ,rolls/buns,domestic eggs,,,,,,,
7745451,frankfurter,whole milk,yogurt,frozen fish,,,,,,,,
4990869,curd cheese,frozen meals,,,canned beer,long life bakery product,shopping bags,,,,,
4439559,whole milk,cream cheese ,domestic eggs,margarine,frozen vegetables,canned beer,,,,,,
6263907,grapes,dessert,yogurt,beverages,,,,,,,,
8721396,bottled water,bottled beer,,,,,,,,,,
4954482,butter milk,sliced cheese,,,,,,,,,,
9220960,sliced cheese,rolls/buns,specialty chocolate,,,,,,,,,
5741319,fruit/vegetable juice,chocolate,,,,,,,,,,
2230385,female sanitary products,,,,,,,,,,,
4582900,rolls/buns,canned beer,,,,,,,,,,
6983450,canned beer,,,,,,,,,,,
1281815,pip fruit,butter milk,cream cheese ,rolls/buns,,,,,,,,
8649940,pip fruit,butter,rolls/buns,chocolate,,,,,,,,
8818738,rolls/buns,brown bread,,,,,,,,,,
2588933,beef,,,,,,,,,,,
4714480,frozen fish,bottled beer,,,,,,,,,,
9070561,soda,specialty chocolate,,,,,,,,,,
6791868,canned beer,,,,,,,,,,,
8293827,tropical fruit,,,,,,,,,,,
8121628,packaged fruit/vegetables,canned fish,,,,,,,,,,
2674656,rolls/buns,,,,,,,,,,,
9598244,canned beer,,,,baking powder,,,,,,,
1602002,butter,domestic eggs,flour,soups,,,,,,,,
3337167,berries,soda,waffles,,,,,,,,,
6295699,root vegetables,canned beer,candles,shopping bags,kitchen towels,,,,,,,
1138230,meat,brown bread,soda,misc. beverages,,,,,,,,
4732504,brown bread,,,,sauces,coffee,light bulbs,,,,,
8364799,citrus fruit,yogurt,UHT-milk,pastry,candy,,,,,,,
1385309,whole milk,popcorn,specialty chocolate,specialty bar,shopping bags,,,,,,,
7747054,soda,bottled beer,liquor,red/blush wine,canned beer,red/blush wine,,,,,,
4413944,root vegetables,other vegetables,packaged fruit/vegetables,rolls/buns,,,,,,,,
6073486,tropical fruit,soda,,,frozen vegetables,sugar,bottled water,fruit/vegetable juice,,,,
6771342,root vegetables,other vegetables,whole milk,butter,,,,,,,,
7479695,grapes,salty snack,,,,,,,,,,
7217510,margarine,long life bakery product,,,,,,,,,,
6682582,beef,frozen meals,dog food,,sparkling wine,,,,,,,
2306958,yogurt,rolls/buns,vinegar,margarine,,,,,,,,
1845643,butter,pastry,long life bakery product,shopping bags,,,,,,,,
4106308,rolls/buns,bottled water,specialty chocolate,,chewing gum,,,,,,,
5363367,ham,other vegetables,hard cheese,pastry,margarine,,,,,,,
7531694,frankfurter,whole milk,yogurt,rolls/buns,mayonnaise,domestic eggs,brown bread,oil,soda,long life bakery product,shopping bags,
5796135,root vegetables,other vegetables,whole milk,processed cheese,,,,,,,,
3741815,brown bread,salty snack,,,pasta,margarine,sugar,Instant food products,fruit/vegetable juice,chewing gum,hygiene articles,napkins
7559398,hamburger meat,curd,hard cheese,flour,yogurt,whipped/sour cream,specialty cheese,rolls/buns,,,,
1653634,frankfurter,tropical fruit,berries,butter milk,rolls/buns,coffee,newspapers,shopping bags,,,,
2565056,beef,curd,frozen vegetables,frozen dessert,bottled water,soda,bottled beer,specialty bar,napkins,shopping bags,,
7771452,root vegetables,UHT-milk,ice cream,frozen potato products,,,,,,,,
2162059,butter milk,specialty bar,napkins,,other vegetables,whole milk,curd,rolls/buns,soda,,,
7503537,sausage,pork,tropical fruit,root vegetables,,,,,,,,
9119152,tropical fruit,pastry,soda,chocolate,,,,,,,,
9698615,canned beer,,,,,,,,,,,
2843023,sausage,whole milk,brown bread,,,,,,,,,
8652066,soda,,,,,,,,,,,
7150292,tropical fruit,ketchup,shopping bags,,,,,,,,,
9484379,tropical fruit,,,,sugar,soda,,,,,,
5232734,whole milk,frozen meals,rolls/buns,pastry,,,,,,,,
2343838,meat,nuts/prunes,canned beer,,,,,,,,,
5332928,beef,root vegetables,waffles,newspapers,,,,,,,,
8930217,chewing gum,seasonal products,,,,,,,,,,
3487970,ice cream,,,,red/blush wine,,,,,,,
9937653,other vegetables,soft cheese,specialty cheese,margarine,,,,,,,,
8252065,frozen dessert,,,,,,,,,,,
2495059,rolls/buns,bottled beer,,,,,,,,,,
4556747,tropical fruit,rolls/buns,,,,,,,,,,
6215959,sausage,rolls/buns,soda,,,,,,,,,
2673372,fruit/vegetable juice,,,,,,,,,,,
3326317,whole milk,cocoa drinks,shopping bags,,white bread,,,,,,,
1781097,grapes,root vegetables,other vegetables,yogurt,,,,,,,,
4382920,rolls/buns,margarine,,,meat spreads,instant coffee,soda,,,,,
8151753,other vegetables,whole milk,yogurt,whipped/sour cream,root vegetables,other vegetables,butter milk,beverages,sliced cheese,frozen vegetables,frozen fish,oil
4862964,ham,pork,citrus fruit,pip fruit,,,,,,,,
1113753,yogurt,dish cleaner,candles,,candles,,,,,,,
4071622,sausage,whole milk,margarine,waffles,,,,,,,,
1621182,cookware,,,,,,,,,,,
4727611,pastry,chocolate,chocolate marshmallow,,,,,,,,,
7616129,beverages,rolls/buns,fruit/vegetable juice,,,,,,,,,
6830361,bottled beer,,,,,,,,,,,
7534739,tropical fruit,whole milk,,,pastry,coffee,specialty chocolate,,,,,
9080577,tropical fruit,whole milk,yogurt,rolls/buns,,,,,,,,
8835140,whole milk,,,,napkins,,,,,,,
4481552,pork,rolls/buns,margarine,canned beer,,,,,,,,
2811862,canned beer,,,,soda,white wine,,,,,,
7473427,pork,frozen potato products,rolls/buns,pastry,,,,,,,,
7110202,ice cream,specialty bar,,,,,,,,,,
5359086,ice cream,,,,,,,,,,,
5067378,packaged fruit/vegetables,whipped/sour cream,,,brown bread,pastry,bottled water,seasonal products,shopping bags,,,
5449791,frankfurter,UHT-milk,hard cheese,spread cheese,,,,,,,,
5364621,yogurt,rolls/buns,specialty bar,,domestic eggs,,,,,,,
1268009,pork,pip fruit,other vegetables,yogurt,,,,,,,,
2608002,tropical fruit,pastry,fruit/vegetable juice,,,,,,,,,
2633827,spread cheese,brown bread,canned beer,red/blush wine,,,,,,,,
7935486,pastry,,,,domestic eggs,canned fruit,pet care,misc. beverages,sparkling wine,,,
6897345,other vegetables,yogurt,whipped/sour cream,mayonnaise,,,,,,,,
8806056,citrus fruit,pastry,,,mayonnaise,domestic eggs,rolls/buns,fruit/vegetable juice,shopping bags,,,
2789252,frankfurter,tropical fruit,pip fruit,sliced cheese,butter milk,yogurt,beverages,sliced cheese,hard cheese,rolls/buns,pastry,cereals
5447799,chicken,tropical fruit,onions,other vegetables,white wine,,,,,,,
8638125,sausage,ham,rolls/buns,soda,bathroom cleaner,,,,,,,
6134454,frankfurter,root vegetables,frozen vegetables,white bread,,,,,,,,
4751925,whole milk,pastry,semi-finished bread,,root vegetables,herbs,packaged fruit/vegetables,whole milk,salt,sugar,bottled beer,napkins
7797142,frankfurter,sausage,chicken,citrus fruit,,,,,,,,
9145074,soda,bottled beer,shopping bags,,shopping bags,,,,,,,
1578709,sausage,white bread,coffee,soda,,,,,,,,
6752045,whole milk,specialty chocolate,,,chocolate,napkins,,,,,,
8655670,whole milk,dog food,cat food,soda,,,,,,,,
1195770,brown bread,sparkling wine,,,,,,,,,,
3000292,UHT-milk,,,,,,,,,,,
6017158,hamburger meat,other vegetables,napkins,,,,,,,,,
5082080,other vegetables,condensed milk,soda,newspapers,,,,,,,,
2363255,whole milk,coffee,chocolate,shopping bags,,,,,,,,
2420241,canned beer,waffles,chocolate,,,,,,,,,
5954307,canned beer,,,,,,,,,,,
4377153,male cosmetics,napkins,,,,,,,,,,
5259847,bottled beer,,,,,,,,,,,
1134437,newspapers,,,,,,,,,,,
6478656,whole milk,,,,,,,,,,,
9225629,yogurt,canned beer,,,,,,,,,,
4512233,frozen meals,,,,,,,,,,,
2746516,other vegetables,,,,,,,,,,,
5806624,whole milk,,,,flower (seeds),,,,,,,
2288654,other vegetables,whole milk,whipped/sour cream,coffee,,,,,,,,
6815441,soda,,,,dishes,,,,,,,
5092568,curd,dessert,rolls/buns,seasonal products,,,,,,,,
4344009,whole milk,ice cream,prosecco,,shopping bags,,,,,,,
9583251,bottled water,canned beer,white wine,specialty bar,,,,,,,,
4743395,citrus fruit,prosecco,specialty bar,shopping bags,,,,,,,,
8595578,domestic eggs,,,,,,,,,,,
8584788,newspapers,,,,shopping bags,,,,,,,
3924517,hamburger meat,berries,dessert,whipped/sour cream,,,,,,,,
9427721,detergent,,,,,,,,,,,
4977411,cookware,,,,frozen vegetables,rolls/buns,sweet spreads,detergent,flower (seeds),,,
4752907,pork,root vegetables,herbs,whole milk,,,,,,,,
1957965,canned beer,,,,bottled water,,,,,,,
6548574,sausage,tropical fruit,cream cheese ,pastry,cat food,,,,,,,
4395591,soft cheese,frozen meals,domestic eggs,rolls/buns,,,,,,,,
8017755,canned fruit,,,,berries,UHT-milk,soft cheese,sliced cheese,cream cheese ,frozen vegetables,frozen fish,white bread
8803758,frankfurter,ham,meat,pip fruit,shopping bags,,,,,,,
2814870,frankfurter,whole milk,rolls/buns,cling film/bags,,,,,,,,
9139314,berries,yogurt,specialty cheese,,,,,,,,,
7851116,ice cream,,,,,,,,,,,
4352116,sausage,meat,,,,,,,,,,
9110011,whole milk,yogurt,roll products ,,,,,,,,,
3521210,UHT-milk,,,,,,,,,,,
3723831,whole milk,,,,,,,,,,,
7325461,meat,frozen vegetables,soda,,other vegetables,whole milk,whipped/sour cream,cream cheese ,rolls/buns,rice,vinegar,baking powder
6097024,beef,citrus fruit,tropical fruit,root vegetables,softener,hygiene articles,,,,,,
1632477,yogurt,salt,coffee,specialty bar,,,,,,,,
6213586,canned beer,shopping bags,,,,,,,,,,
8402054,grapes,chocolate,,,,,,,,,,
7288408,whole milk,,,,,,,,,,,
7037715,whole milk,domestic eggs,,,,,,,,,,
5325057,canned beer,,,,,,,,,,,
6764328,tropical fruit,pip fruit,,,dish cleaner,shopping bags,,,,,,
5919455,onions,oil,dog food,bottled water,,,,,,,,
9612420,whole milk,butter milk,cream cheese ,fruit/vegetable juice,,,,,,,,
9672188,chicken,butter,,,,,,,,,,
2427601,other vegetables,roll products ,,,,,,,,,,
8702333,citrus fruit,hard cheese,,,,,,,,,,
1667576,white wine,,,,root vegetables,cream cheese ,pet care,bottled water,fruit/vegetable juice,bottled beer,,
4826495,pork,citrus fruit,tropical fruit,grapes,,,,,,,,
6772735,whole milk,,,,,,,,,,,
9141514,candy,hygiene articles,,,shopping bags,,,,,,,
9583881,chicken,soda,liquor (appetizer),newspapers,bottled water,sparkling wine,male cosmetics,,,,,
9908589,citrus fruit,butter milk,white bread,canned fish,,,,,,,,
7714628,grapes,rolls/buns,long life bakery product,candy,,,,,,,,
6116247,rolls/buns,,,,soda,candy,shopping bags,,,,,
5130259,hamburger meat,tropical fruit,onions,canned vegetables,,,,,,,,
2340973,other vegetables,,,,,,,,,,,
5835528,candy,,,,red/blush wine,specialty chocolate,shopping bags,,,,,
7796938,sausage,other vegetables,beverages,rolls/buns,,,,,,,,
4877256,pork,onions,yogurt,,whipped/sour cream,tea,cleaner,bathroom cleaner,,,,
9155898,onions,other vegetables,whole milk,yogurt,rolls/buns,dog food,chocolate,,,,,
4508784,beef,citrus fruit,grapes,root vegetables,,,,,,,,
9951559,yogurt,bottled water,white wine,,,,,,,,,
1839650,sparkling wine,,,,,,,,,,,
3667302,citrus fruit,,,,,,,,,,,
3616714,semi-finished bread,,,,,,,,,,,
2602014,soda,,,,syrup,seasonal products,newspapers,,,,,
8409921,frankfurter,citrus fruit,other vegetables,UHT-milk,,,,,,,,
8448458,white bread,specialty bar,,,,,,,,,,
3397927,white wine,,,,oil,margarine,white wine,,,,,
7077685,fish,citrus fruit,tropical fruit,other vegetables,,,,,,,,
3086828,ham,,,,,,,,,,,
9024959,beverages,rolls/buns,bottled water,,,,,,,,,
4995553,soda,specialty chocolate,shopping bags,,,,,,,,,
1209831,sliced cheese,canned beer,,,,,,,,,,
8458532,tropical fruit,waffles,newspapers,,,,,,,,,
1491752,rolls/buns,soda,,,,,,,,,,
8649675,waffles,,,,,,,,,,,
2520250,bottled beer,,,,meat spreads,dish cleaner,,,,,,
8093852,hamburger meat,soft cheese,hard cheese,baking powder,,,,,,,,
7706275,other vegetables,frozen meals,soda,,,,,,,,,
2186338,root vegetables,yogurt,UHT-milk,rolls/buns,,,,,,,,
6412526,whole milk,napkins,,,,,,,,,,
7584901,bottled beer,seasonal products,,,,,,,,,,
2363427,sausage,curd,,,frozen vegetables,spices,soda,shopping bags,,,,
3277672,sausage,chicken,other vegetables,soft cheese,,,,,,,,
5034873,whole milk,,,,,,,,,,,
7532463,artif. sweetener,coffee,,,chocolate,newspapers,,,,,,
7744089,finished products,other vegetables,pet care,misc. beverages,,,,,,,,
1794810,dog food,,,,UHT-milk,sliced cheese,domestic eggs,white bread,fruit/vegetable juice,,,
9989519,ham,tropical fruit,pip fruit,other vegetables,candy,napkins,shopping bags,,,,,
9822191,bottled beer,liquor,red/blush wine,waffles,soda,bottled beer,nut snack,shopping bags,,,,
1709308,ice cream,domestic eggs,rolls/buns,bottled water,,,,,,,,
8839729,coffee,syrup,,,shopping bags,,,,,,,
8261976,beef,spread cheese,rolls/buns,white wine,,,,,,,,
3968278,frozen fish,,,,,,,,,,,
1637418,bottled beer,,,,,,,,,,,
7621787,onions,fruit/vegetable juice,,,,,,,,,,
3307105,chicken,bottled beer,,,,,,,,,,
3948722,beef,other vegetables,whole milk,ice cream,domestic eggs,rolls/buns,oil,pet care,coffee,bottled water,fruit/vegetable juice,bottled beer
9508319,meat,other vegetables,dessert,yogurt,,,,,,,,
8337137,chewing gum,napkins,,,,,,,,,,
9744124,rolls/buns,dishes,,,rolls/buns,white bread,,,,,,
3946895,frankfurter,sausage,other vegetables,yogurt,,,,,,,,
2700778,whole milk,frozen vegetables,,,,,,,,,,
8235684,canned beer,specialty bar,,,,,,,,,,
4892487,canned beer,red/blush wine,,,,,,,,,,
2694077,specialty chocolate,,,,,,,,,,,
2466243,UHT-milk,specialty bar,,,,,,,,,,
